,bonus,deferral_payments,deferred_income,director_fees,expenses,exercised_stock_options,loan_advances,long_term_incentive,other,restricted_stock,restricted_stock_deferred,salary,total_payments,total_stock_value
17,0.0542244640605,0.133845447779,0.837179431909,0.704283916405,0.00197712311091,0.0237534859114,0.339907550077,0.0464090243688,0.000117088027513,0.010630627499,0.839335695243,0.222852209391,0.0101824315833,0.0200831559405
18,0.0857503152585,0.133845447779,0.978830918214,0.704283916405,0.0405135271089,0.0905056909603,0.339907550077,0.0208377862938,0.0145422751005,0.0261492892298,0.839335695243,0.235004919962,0.0122773113021,0.00792198165981
19,0.104665825977,0.0999563952741,0.8019070926,0.704283916405,0.237890394331,0.0737657155955,0.339907550077,0.138024010428,0.0386660768184,0.0590116906283,0.839335695243,0.297150383379,0.0227458678523,0.0695921540759
20,0.148802017654,0.133845447779,0.925313817145,0.704283916405,0.156026507447,0.0905056909603,0.339907550077,0.0602971389487,4.67193778369e-05,0.0063524688385,0.839335695243,0.21580491564,0.0158280670043,0.00198097930616
21,0.0290037831021,0.133845447779,0.9546292007,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.00113805356003,5.19318704055e-05,0.0186595582635,0.893142381699,0.23526869833,0.00460999069667,0.0702361081048
22,0.117276166456,0.133845447779,0.933162991968,0.704283916405,0.133525796645,0.0905056909603,0.339907550077,0.0553123185778,0.0297201847114,0.167666763934,0.839335695243,0.373351722797,0.0180438046113,0.0503912082162
23,0.142720438093,0.133845447779,0.972042380977,0.755891160005,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0,1.0,0.255325345458,0.0241304164658,0.0702361081048
24,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.149026309503,0.339907550077,0.133420025291,0.0452591660374,0.0623433642238,0.839335695243,0.255325345458,0.0241304164658,0.123246317129
25,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.042746690018,0.828886910339,0.255325345458,0.0241304164658,0.00327456822642
26,0.142496847415,0.00306105487294,0.959118928699,0.704283916405,0.0715876036131,0.0905056909603,0.339907550077,0.133420025291,0.00982052905448,0.0452014001543,0.839335695243,0.259335548591,0.0143897364654,0.0136394975844
27,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0186975402391,0.339907550077,0.133420025291,0.0452591660374,0.0240253498587,0.839335695243,0.255325345458,0.0241304164658,0.0205656209455
28,0.0920554854981,0.133845447779,0.988463996406,0.704283916405,0.121221267196,0.00313781166438,0.339907550077,0.133420025291,4.74915989582e-05,0.0234650355884,0.839335695243,0.28251383486,0.0106339201916,0.00951146750859
29,0.0321563682219,0.133845447779,0.837179431909,0.704283916405,0.0970889924108,0.0905056909603,0.339907550077,0.0405375190275,6.86311521529e-05,0.0119137220578,0.839335695243,0.166029127254,0.00780041298906,0.00364990481096
30,0.0668348045397,0.133845447779,0.837179431909,0.704283916405,0.181431664589,0.000220597350834,0.339907550077,0.052426110735,0.0024663777337,0.00742557284377,0.839335695243,0.185134603491,0.0116696131973,0.00265708229288
31,0.36948297604,0.133845447779,0.837179431909,0.704283916405,0.376292019334,0.0664357679777,0.339907550077,0.241471049962,0.000160139355024,0.0876276390205,0.839335695243,0.328314942369,0.0458463429457,0.0730515381832
32,0.0920554854981,0.133845447779,0.633752650524,0.704283916405,0.222977494915,0.256915392048,0.339907550077,0.081709960441,0.000722026748388,0.119145367641,0.317690695676,0.442839767695,0.00531899274085,0.179357893682
33,0.0447667087011,0.135121059587,0.778964953577,0.704283916405,0.227924676858,0.0587695222467,0.339907550077,0.0682465720988,0.000106469987095,0.0191868769279,0.890122587995,0.189076874739,0.0116303507993,0.0407297242452
34,0.0668348045397,0.133845447779,0.837179431909,0.704283916405,0.0145528508628,0.0448538045297,0.339907550077,0.0959757188974,4.54645185148e-05,0.0191868769279,0.839335695243,0.22472746653,0.0136183935354,0.0374132255719
35,0.117276166456,0.133845447779,0.837179431909,0.704283916405,0.15600026245,0.238272862819,0.339907550077,0.123249210878,0.0361676519082,0.0063524688385,0.839335695243,0.236150060183,0.0228660787704,0.168882800123
36,0.0,0.133845447779,0.837179431909,0.704283916405,0.122546639547,0.0905056909603,0.339907550077,0.133420025291,7.45193382026e-05,0.0782313712123,0.839335695243,0.198532383971,0.00308800788183,0.0702361081048
37,0.0920554854981,0.133845447779,0.914610396931,0.704283916405,0.4204448527,0.0220194596859,0.339907550077,0.133420025291,8.58130721012e-05,0.0191868769279,0.839335695243,0.250385989678,0.00845514679005,0.0214377049661
38,0.142720438093,0.133845447779,0.993102145165,0.790373277289,0.237890394331,0.0105405345666,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.000746854626626,0.00698742983068
39,0.0857503152585,0.133845447779,0.837179431909,0.704283916405,0.112140498218,0.0419955035416,0.339907550077,0.204088246135,0.000151162284489,0.010630627499,0.839335695243,0.189249726094,0.0202116857392,0.0328457611537
40,0.016393442623,0.133845447779,0.837179431909,0.704283916405,0.0935284211447,0.0172294539486,0.339907550077,0.426607759213,0.00519058079426,0.0254624918037,0.839335695243,0.16363981739,0.0259963811193,0.0199697929638
41,0.0353089533417,0.133845447779,0.885859868539,0.704283916405,0.342952124751,0.142129955807,0.339907550077,0.133420025291,0.00125090168882,0.119214006648,0.839335695243,0.153463193915,0.00204304485594,0.1354882554
42,0.306431273644,0.133845447779,0.837179431909,0.704283916405,0.418940139536,0.0270964603925,0.339907550077,0.0601086125065,0.0387538204433,0.0923117929962,0.839335695243,0.273781240407,0.0354983063142,0.0469344116535
43,0.155107187894,0.133845447779,0.604623649193,0.704283916405,0.243960370054,0.0905056909603,0.339907550077,0.32836144912,0.0267827520938,0.119622785543,0.839335695243,0.396316645675,0.0234061733217,0.0359732672009
44,0.0353089533417,0.133845447779,0.837179431909,0.704283916405,0.103763969993,0.0190647947858,0.339907550077,0.0959757188974,0.027550146833,0.0627537725316,0.839335695243,0.178865140833,0.0136608135341,0.032444915862
45,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.038288565273,0.339907550077,0.133420025291,0.0452591660374,0.0358273892587,0.839335695243,0.255325345458,0.0241304164658,0.0378138059969
46,0.142720438093,0.0270748114707,0.837179431909,0.704283916405,0.237890394331,0.00971592274008,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.00175364641314,0.00641050926137
47,0.243379571248,1.0,0.0392101960496,0.704283916405,0.379848216434,0.303556952455,0.0197226502311,0.304910099285,0.716970534069,0.282174008506,0.839335695243,0.954693139332,0.166593676523,0.297331019077
48,0.142720438093,0.00664119137022,0.837179431909,0.704283916405,0.237890394331,0.00485095758616,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.00048709127962,0.00300684904713
49,0.0554691046658,0.0101512238066,0.999940346271,0.704283916405,0.218410865429,0.00213852750642,0.339907550077,0.133420025291,0.00738870821596,0.0137760049165,0.839335695243,0.172429128694,0.00869486371839,0.00590467485771
50,0.0983606557377,0.133845447779,0.837179431909,0.704283916405,0.211084137086,0.0182431242572,0.339907550077,0.0602971389487,0.00587003885334,0.0154418756603,0.839335695243,0.20838401089,0.0151248200976,0.0176718088852
51,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.050787276271,0.339907550077,0.133420025291,0.0452591660374,0.0157206410055,0.984464022581,0.255325345458,0.0241304164658,0.0390487371153
52,0.142720438093,0.0773713594377,0.837179431909,0.704283916405,0.237890394331,0.0643145970417,0.339907550077,0.0773586834747,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.00933156926137,0.0446092074208
53,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0,0.339907550077,0.133420025291,0.0452591660374,0.0029450275554,0.839335695243,0.255325345458,0.0241304164658,0.00115814013
54,0.0668348045397,0.133845447779,0.837179431909,0.704283916405,0.550401329747,0.0109184768002,0.339907550077,0.000354595189207,0.0193350654897,0.0245333871402,0.839335695243,0.247121619833,0.0122840900044,0.0152756407331
55,0.0857503152585,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0124266055141,0.339907550077,0.0464090243688,0.0790837441952,0.0277431942489,0.839335695243,0.245235559485,0.0207303240562,0.0172940273766
56,0.142720438093,0.133845447779,0.837179431909,0.946602934886,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.00115048675572,0.0702361081048
57,0.142720438093,0.0133390891364,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.0583904018174,0.065719009777,0.0782313712123,0.839335695243,0.00552584172758,0.0110710112998,0.0702361081048
58,0.136191677175,0.334874012876,0.733513093708,0.704283916405,0.332528486757,0.0174423922759,0.339907550077,0.180079787858,0.00505611779152,0.0333832024123,0.884385096597,0.336383139431,0.0372627484384,0.0157757906884
59,0.180327868852,0.133845447779,0.110566330808,0.704283916405,0.148244865822,0.160990869133,0.339907550077,0.304910099285,0.00109539566052,0.0557126052855,0.839335695243,0.218599345866,0.00278616250567,0.129627161313
60,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.00143035233909,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.148333511437,0.839335695243,0.255325345458,3.15760062716e-06,0.0445893220389
61,0.142720438093,0.0,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.00807631951533,0.839335695243,0.255325345458,7.54444455656e-05,0.00249830485269
62,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0213319307711,0.839335695243,0.255325345458,0.0241304164658,0.00647629809166
63,0.0794451450189,0.133845447779,0.920318887712,0.704283916405,0.21087417711,0.00517484982854,0.339907550077,0.0159128531103,0.0401978739401,0.0304273799982,0.839335695243,0.236037526749,0.0125272059401,0.0130260254011
64,0.205548549811,0.133845447779,0.837179431909,0.704283916405,0.431734575597,0.0905056909603,0.339907550077,0.0,0.000186684456067,0.0277431942489,0.839335695243,0.19023641924,0.0201009572793,0.00840031066834
65,0.142720438093,0.000357998071048,0.837179431909,0.704283916405,0.340441353367,0.89567652781,0.339907550077,0.133420025291,0.000275489885013,0.0782313712123,0.839335695243,0.255325345458,0.000878189568919,0.626252330828
66,0.142720438093,0.486662235051,0.837179431909,0.704283916405,0.237890394331,0.151455472199,0.339907550077,0.133420025291,0.0452591660374,0.136709010122,0.839335695243,0.255325345458,0.0302406598632,0.14726286682
67,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0217004598996,0.339907550077,0.133420025291,0.0452591660374,0.0224701433897,0.839335695243,0.255325345458,0.0241304164658,0.0221998285293
68,0.142720438093,0.460590690586,0.837179431909,0.704283916405,0.021197209282,0.0661927468698,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.117257137095,0.0299351740729,0.0459232114566
69,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.122236073748,0.0627681440884,0.339907550077,0.0479249188026,0.149977600761,0.245929150151,0.839335695243,0.0763399806082,0.0191140863799,0.117991666069
70,0.0226986128625,0.133845447779,0.837179431909,0.704283916405,0.0438860092295,0.00510388009336,0.339907550077,0.133420025291,0.000234851748507,0.0345036272762,0.839335695243,0.259349952871,0.00532085640116,0.0141996500499
71,0.142720438093,0.133845447779,0.993102145165,0.848568824744,0.237890394331,0.0122878403158,0.339907550077,0.133420025291,0.0452591660374,0.000789789883167,0.995477113408,0.255325345458,0.000807283570738,0.00820989183656
72,0.0416141235813,0.133845447779,0.837179431909,0.704283916405,0.364967303108,0.0244683086934,0.339907550077,0.0500851914942,0.000450494496621,0.0063524688385,0.839335695243,0.247235053534,0.0104932090101,0.0192993947998
73,0.117276166456,0.133845447779,0.837179431909,0.704283916405,0.182862016928,0.0586001209543,0.339907550077,0.0454624522109,0.000118632469755,0.278299197365,0.839335695243,0.363582920486,0.0168731169366,0.124789818032
74,0.142720438093,0.133845447779,0.98566911932,0.704283916405,0.508221245325,0.0905056909603,0.339907550077,0.133420025291,0.0449196199861,0.0680202378481,0.839335695243,0.156438577901,0.0068052376966,0.0204874037515
75,0.38209331652,0.133845447779,0.837179431909,0.704283916405,0.0246090588981,0.00207460523776,0.339907550077,0.133420025291,0.00906616554664,0.0294408385392,0.839335695243,0.243940974864,0.0335168491549,0.0105609511406
76,0.0794451450189,0.133845447779,0.837179431909,0.704283916405,0.554946088402,0.0192766847296,0.339907550077,0.0454624522109,0.0145231626277,0.0825472662054,0.839335695243,0.278604873508,0.0153271382883,0.0385331637643
77,0.0920554854981,0.133845447779,0.837179431909,0.704283916405,0.516090370273,0.0905056909603,0.339907550077,0.105087830273,0.0875988334442,0.064672202234,0.839335695243,0.201505067155,0.0256129112841,0.0194826622289
78,1.0,0.133845447779,0.837179431909,0.704283916405,0.216035693196,0.120831783934,0.339907550077,0.387327674125,0.000149617842246,0.0662416660636,0.839335695243,0.305020521597,0.100672506168,0.104690545968
79,0.873896595208,0.0303706370543,0.914610396931,0.704283916405,0.436034380946,1.0,1.0,0.695553632424,1.0,1.0,0.839335695243,0.964946285541,1.0,1.0
80,0.117276166456,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.25967714896,0.000297401659329,0.0222732560295,0.839335695243,0.246015191113,0.0257250785284,0.00675878868685
81,0.142720438093,0.133845447779,0.993102145165,0.883367121097,0.237890394331,0.0117382544142,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.000843417336937,0.00782538678698
82,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0244819085564,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.0241304164658,0.0167411893088
83,0.016393442623,0.0305519728919,0.837179431909,0.704283916405,0.251860114166,0.0739564048963,0.339907550077,0.0208377862938,0.000253674638337,0.0327503113875,0.839335695243,0.212445117444,0.00845639244901,0.0618445566212
84,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.0241304164658,0.0702361081048
85,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0105537849686,0.339907550077,0.133420025291,0.0452591660374,0.00823029900944,0.952867579305,0.255325345458,0.0241304164658,0.00699670016756
86,0.142720438093,0.0120686477659,0.837179431909,0.704283916405,0.0352689018656,0.0600054789684,0.339907550077,1.0,0.272058520461,0.0782313712123,0.839335695243,0.314202349518,0.0811789959303,0.041594432745
87,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0190622903142,0.339907550077,0.133420025291,0.0452591660374,0.00421583362719,0.839335695243,0.255325345458,0.0241304164658,0.014875997529
88,0.104665825977,0.133845447779,0.964559691262,0.704283916405,1.0,0.0144724093287,0.339907550077,0.133420025291,0.00497937831759,0.0277431942489,0.839335695243,0.236712727351,0.0127329038256,0.0187253266418
89,0.129886506936,0.133845447779,0.837179431909,0.704283916405,0.355252280034,0.0469794310953,0.339907550077,0.0955829062267,5.19318704055e-05,0.0981591439175,0.839335695243,0.328202408936,0.0202899111908,0.0625998547715
90,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.021768459215,0.339907550077,0.133420025291,0.0452591660374,0.0612119408246,0.839335695243,0.255325345458,0.0241304164658,0.0338737702032
91,0.319041614124,0.133845447779,0.837179431909,0.704283916405,0.59908579927,0.0318665177224,0.339907550077,0.123249210878,0.0287025903289,0.0357344448462,0.839335695243,0.333072855946,0.0395870708132,0.0332928766324
92,0.142720438093,0.133845447779,0.970624962716,0.80207190284,0.0,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.0,0.0702361081048
93,0.0668348045397,0.133845447779,0.837179431909,0.704283916405,0.411832119502,0.0905056909603,0.339907550077,0.133420025291,0.000167765038596,0.0375173617311,0.839335695243,0.328877609538,0.010251860172,0.011333526754
94,0.142720438093,0.133845447779,0.989292869267,0.193854966801,0.00876145484767,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,1.93415108752e-05,0.0702361081048
95,0.142720438093,0.286689155011,0.837179431909,0.704283916405,0.237890394331,0.01408578881,0.339907550077,0.133420025291,0.0452591660374,0.0291884832572,0.839335695243,0.255325345458,0.0178455517108,0.0188885660684
96,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.00144839997902,0.339907550077,0.133420025291,0.0452591660374,0.00876773361059,0.839335695243,0.255325345458,0.0241304164658,0.00391886682662
97,0.0321563682219,0.133845447779,0.837179431909,0.704283916405,0.152527174507,0.0905056909603,0.339907550077,0.133420025291,0.000136007444984,0.0119524206079,0.839335695243,0.240025711639,0.00606774965287,0.00366151820001
98,0.129886506936,0.130076215577,0.795017515077,0.704283916405,0.237890394331,0.0304764195119,0.339907550077,0.32629100721,9.12186199501e-05,0.0222732560295,0.839335695243,0.226126482178,0.0309186266523,0.0282806397877
99,0.0416141235813,0.133845447779,0.837179431909,0.704283916405,0.251217111738,0.0113771445594,0.339907550077,0.0109879199269,3.16610659721e-05,0.0111698272972,0.839335695243,0.205987498886,0.00784133626569,0.0115861485275
100,0.142720438093,0.119401236542,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0292480247106,0.975857202288,0.255325345458,0.00747639681461,0.00692538988388
101,0.0857503152585,0.0108669083751,0.837179431909,0.704283916405,0.278385057848,0.0473878346924,0.339907550077,0.00606298674346,9.36318109541e-05,0.0636332480019,0.839335695243,0.295828790734,0.0127598834469,0.0525244044165
102,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.0817356691381,0.153086552994,0.339907550077,0.0131225829659,1.67958093876e-05,0.136365271948,0.839335695243,0.0850428662356,0.00241058184392,0.148300859309
103,0.117276166456,0.133845447779,0.837179431909,0.704283916405,0.139531526803,0.447146141537,0.339907550077,0.133420025291,0.176592973927,0.571740730034,0.839335695243,0.235331717053,0.0301588036537,0.484688500381
104,0.142720438093,0.133845447779,0.971338524064,0.778823441888,0.121575574656,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.000268386397037,0.0702361081048
105,0.0290037831021,0.133845447779,0.837179431909,0.704283916405,0.13780810533,0.000553167878428,0.0,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.589279074813,0.0133888253479,0.0
106,0.0416141235813,0.174804475879,0.990723702481,0.704283916405,0.187691096385,0.0253501156614,0.339907550077,0.133420025291,7.49054487633e-05,0.0256017386919,0.853386624573,0.177005188241,0.0167775874473,0.0173486103052
107,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.00100779171544,0.839335695243,0.255325345458,0.0241304164658,0.000377048031347
108,0.142720438093,0.133845447779,0.995242829208,0.0,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.0241304164658,0.0702361081048
109,0.142720438093,0.0866777514169,0.837179431909,0.704283916405,0.237890394331,0.0255231280524,0.339907550077,0.133420025291,0.0452591660374,0.0119727203736,0.839335695243,0.255325345458,0.00544806811572,0.0217240055679
110,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.0636047503445,0.218390969621,0.339907550077,0.133420025291,0.0452591660374,0.0236824942831,0.839335695243,0.0867524741601,0.00107552512371,0.160173614054
111,0.00378310214376,0.00676177035499,0.943152850835,0.704283916405,0.0361349867681,0.12088062113,0.339907550077,0.0171440864062,0.0195034096941,0.0114753421665,0.958086025435,0.0683501068167,0.00380772838686,0.0854316146604
112,0.21185372005,0.133845447779,0.0,0.704283916405,0.204719725302,0.576155782325,0.339907550077,0.304910099285,0.0168766030225,0.184388679004,0.839335695243,0.378255479703,0.00487547055612,0.458703216379
113,0.0794451450189,0.0322037803537,0.971695304738,0.704283916405,0.1448855062,0.047335532007,0.339907550077,0.133420025291,0.000188035843029,0.0170537721106,0.839335695243,0.223918126075,0.0106117783621,0.0385093665039
114,0.142720438093,0.133845447779,0.965620328849,1.0,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,3.47818882539e-05,0.0702361081048
115,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0218341579112,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.0241304164658,0.0148887518826
116,0.243379571248,0.133845447779,0.837179431909,0.704283916405,0.782236511165,0.0417051304479,0.339907550077,0.0955829062267,0.000114771364149,0.0405776023383,0.839335695243,0.273350912556,0.0293411009665,0.0416296600252
117,0.0731399747793,0.133845447779,0.837179431909,0.704283916405,0.601968374779,0.0174158041068,0.339907550077,0.133420025291,6.78589310317e-05,0.0235384949414,0.839335695243,0.241810942031,0.0102105409882,0.019522779357
118,0.0668348045397,0.0279649772575,0.837179431909,0.704283916405,0.508229993657,0.00789986050967,0.339907550077,0.0695272517238,0.000231569808741,0.0122615337634,0.839335695243,0.222968343895,0.0152217883713,0.00948096708154
119,0.016393442623,0.133845447779,0.999048394587,0.704283916405,0.0994510421451,0.0470197938581,0.339907550077,0.133420025291,0.15186905987,0.0568094715584,0.839335695243,0.190286834218,0.019348627547,0.0502191059402
120,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0412558107745,0.339907550077,0.133420025291,0.0452591660374,0.0253603819452,0.839335695243,0.255325345458,0.0241304164658,0.0367486341025
121,0.180327868852,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0531692034683,0.339907550077,0.0955829062267,0.17878695066,0.0856096114706,0.839335695243,0.385587257974,0.0418622524247,0.063164285854
122,0.697351828499,0.133845447779,0.837179431909,0.704283916405,0.127673162303,0.560308447224,0.339907550077,0.364598122497,0.00213519140031,0.462428120838,0.839335695243,1.0,0.0838412298536,0.531055302551
123,0.0542244640605,0.133845447779,0.837179431909,0.704283916405,0.0715876036131,0.0905056909603,0.339907550077,0.133420025291,0.0343705003037,0.0325389629902,0.839335695243,0.215186431889,0.010737184354,0.00983951518787
124,0.00378310214376,0.0271118887296,0.837179431909,0.704283916405,0.237890394331,0.0393892805297,0.339907550077,0.0955829062267,1.54444224254e-05,0.0782313712123,0.839335695243,0.146115210829,0.0096486232644,0.0271707869069
125,0.0794451450189,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.0802228276169,0.0107261513745,0.0452474310612,0.839335695243,0.23137684206,0.0149180793349,0.0136533114051
126,0.0668348045397,0.0341933336023,0.837179431909,0.704283916405,0.237890394331,0.092358126272,0.339907550077,0.133420025291,0.0452591660374,0.0360737021355,0.839335695243,0.238334109064,0.0105496209455,0.0757162404892
127,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.0349520793357,0.0782313712123,0.839335695243,0.255325345458,0.00349506798715,0.0702361081048
128,0.142720438093,0.00134366116744,0.837179431909,0.704283916405,0.201198521532,0.12937846791,0.339907550077,0.0257627194772,0.0411812975381,0.0225985954192,0.839335695243,0.199513675513,0.00879980807196,0.0975728016873
129,0.0290037831021,0.133845447779,0.836118648697,0.704283916405,0.237890394331,0.0169327614324,0.339907550077,0.0405375190275,0.0146773172691,0.0369558932936,0.839335695243,0.22224092778,0.00385521792779,0.0232113750905
130,0.0906368221942,0.133845447779,0.837179431909,0.704283916405,0.231717078932,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.259377861163,0.0109146086779,0.0702361081048
